reactKey,timeStr,type,time,overloadTime,eventId,player,homeScore,awayScore,profileUrl,overloadTimeStr,isHome,ownGoal,goalDescription,goalDescriptionKey,suffix,suffixKey,isPenaltyShootoutEvent,nameStr,firstName,lastName,fullName,playerId,newScore,penShootoutScore,shotmapEvent,assistStr,assistProfileUrl,assistPlayerId,assistKey,assistInput,goal_scorer,matchRound,HomeTeamId
1420280327Goal1327214undefinedtrue,27,Goal,27,,14202803,"{'id': 1327214, 'name': 'Nestory Irankunda', 'profileUrl': '/players/1327214/nestory-irankunda'}",0,0,/players/1327214/nestory-irankunda,False,True,,,,,,False,Nestory Irankunda,Nestory,Irankunda,Nestory Irankunda,1327214,"[1, 0]",,"{'id': 2944599831, 'eventType': 'Goal', 'teamId': 6716, 'playerId': 1327214, 'playerName': 'Nestory Irankunda', 'x': 92.5, 'y': 38.284285716, 'min': 27, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.5925, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.3998301029205322, 'expectedGoalsOnTarget': 0.8210766315460205, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.31415343915343885, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 603669, 'firstName': 'Nestory', 'lastName': 'Irankunda', 'fullName': 'Nestory Irankunda', 'teamColor': '#de9c00'}",assist by Paul Okon-Engstler,/players/1527363/paul-okon-engstler,1527363.0,assist_by,Paul Okon-Engstler,Irankunda,1,6716
1420284975Goal885870undefinedtrue,75,Goal,75,,14202849,"{'id': 885870, 'name': 'Connor Metcalfe', 'profileUrl': '/players/885870/connor-metcalfe'}",1,0,/players/885870/connor-metcalfe,False,True,,,,,,False,Connor Metcalfe,Connor,Metcalfe,Connor Metcalfe,885870,"[2, 0]",,"{'id': 2944602905, 'eventType': 'Goal', 'teamId': 6716, 'playerId': 885870, 'playerName': 'Connor Metcalfe', 'x': 80.4577669912, 'y': 29.547619046, 'min': 75, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.178749999999994, 'goalCrossedZ': 0.28252631440000003, 'expectedGoals': 0.027268461883068085, 'expectedGoalsOnTarget': 0.14591330289840698, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7463624338624355, 'y': 0.07474241121693122, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 603669, 'firstName': 'Connor', 'lastName': 'Metcalfe', 'fullName': 'Connor Metcalfe', 'teamColor': '#de9c00'}",,,,,,Metcalfe,1,6716
142043076Goal966019undefinedtrue,6,Goal,6,,14204307,"{'id': 966019, 'name': 'Felix Nmecha', 'profileUrl': '/players/966019/felix-nmecha'}",0,0,/players/966019/felix-nmecha,False,True,,,,,,False,Felix Nmecha,Felix,Nmecha,Felix Nmecha,966019,"[1, 0]",,"{'id': 2944646507, 'eventType': 'Goal', 'teamId': 8570, 'playerId': 966019, 'playerName': 'Felix Nmecha', 'x': 90.8, 'y': 42.46625, 'min': 6, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.331249999999997, 'goalCrossedZ': 1.1365263102, 'expectedGoals': 0.05875379219651222, 'expectedGoalsOnTarget': 0.5369185209274292, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7060185185185193, 'y': 0.30066833603174603, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 150242, 'firstName': 'Felix', 'lastName': 'Nmecha', 'fullName': 'Felix Nmecha', 'teamColor': '#464646'}",assist by Florian Wirtz,/players/1152455/florian-wirtz,1152455.0,assist_by,Florian Wirtz,Nmecha,1,8570
1420436638Goal1002058undefinedtrue,38,Goal,38,,14204366,"{'id': 1002058, 'name': 'Nico Schlotterbeck', 'profileUrl': '/players/1002058/nico-schlotterbeck'}",1,1,/players/1002058/nico-schlotterbeck,False,True,,Header,header,,,False,Nico Schlotterbeck,Nico,Schlotterbeck,Nico Schlotterbeck,1002058,"[2, 1]",,"{'id': 2944650035, 'eventType': 'Goal', 'teamId': 8570, 'playerId': 1002058, 'playerName': 'Nico Schlotterbeck', 'x': 100.44827586240001, 'y': 30.797499999999996, 'min': 38, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.75375, 'goalCrossedZ': 0.7319999964, 'expectedGoals': 0.2503298819065094, 'expectedGoalsOnTarget': 0.8872508406639099, 'shotType': 'Header', 'situation': 'FromCorner', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.5360449735449745, 'y': 0.19365079269841268, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 150242, 'firstName': 'Nico', 'lastName': 'Schlotterbeck', 'fullName': 'Nico Schlotterbeck', 'teamColor': '#464646'}",assist by Nathaniel Brown,/players/1395447/nathaniel-brown,1395447.0,assist_by,Nathaniel Brown,Schlotterbeck,1,8570
1420439445Goal749736undefinedtrue,45 + 5,Goal,45,5.0,14204394,"{'id': 749736, 'name': 'Kai Havertz', 'profileUrl': '/players/749736/kai-havertz'}",2,1,/players/749736/kai-havertz,+5,True,,Penalty,penalty,Pen,penalties_short,False,Kai Havertz,Kai,Havertz,Kai Havertz,749736,"[3, 1]",,"{'id': 2944651571, 'eventType': 'Goal', 'teamId': 8570, 'playerId': 749736, 'playerName': 'Kai Havertz', 'x': 94, 'y': 34, 'min': 45, 'minAdded': 5, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.821250000000006, 'goalCrossedZ': 0.160526315, 'expectedGoals': 0.7884, 'expectedGoalsOnTarget': 0.8528149127960205, 'shotType': 'LeftFoot', 'situation': 'Penalty', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.2536375661375645, 'y': 0.042467279100529096, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 150242, 'firstName': 'Kai', 'lastName': 'Havertz', 'fullName': 'Kai Havertz', 'teamColor': '#464646'}",,,,,,Havertz,1,8570
1420451888Goal749736undefinedtrue,88,Goal,88,,14204518,"{'id': 749736, 'name': 'Kai Havertz', 'profileUrl': '/players/749736/kai-havertz'}",6,1,/players/749736/kai-havertz,False,True,,,,,,False,Kai Havertz,Kai,Havertz,Kai Havertz,749736,"[7, 1]",,"{'id': 2944658091, 'eventType': 'Goal', 'teamId': 8570, 'playerId': 749736, 'playerName': 'Kai Havertz', 'x': 94.09649122639999, 'y': 43.044375, 'min': 88, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34, 'goalCrossedZ': 0.44947368200000004, 'expectedGoals': 0.17678968608379364, 'expectedGoalsOnTarget': 0.5287936329841614, 'shotType': 'LeftFoot', 'situation': 'FastBreak', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1, 'y': 0.11890838148148149, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 150242, 'firstName': 'Kai', 'lastName': 'Havertz', 'fullName': 'Kai Havertz', 'teamColor': '#464646'}",assist by Deniz Undav,/players/661519/deniz-undav,661519.0,assist_by,Deniz Undav,Havertz,1,8570
1420442847Goal1156141undefinedtrue,47,Goal,47,,14204428,"{'id': 1156141, 'name': 'Jamal Musiala', 'profileUrl': '/players/1156141/jamal-musiala'}",3,1,/players/1156141/jamal-musiala,False,True,,,,,,False,Jamal Musiala,Jamal,Musiala,Jamal Musiala,1156141,"[4, 1]",,"{'id': 2944653817, 'eventType': 'Goal', 'teamId': 8570, 'playerId': 1156141, 'playerName': 'Jamal Musiala', 'x': 98.92105263139999, 'y': 22.878216564699997, 'min': 47, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.97375, 'goalCrossedZ': 0.20547368320000003, 'expectedGoals': 0.07221975177526474, 'expectedGoalsOnTarget': 0.5588510036468506, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.21329365079365015, 'y': 0.05435811724867726, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 150242, 'firstName': 'Jamal', 'lastName': 'Musiala', 'fullName': 'Jamal Musiala', 'teamColor': '#464646'}",assist by Joshua Kimmich,/players/460632/joshua-kimmich,460632.0,assist_by,Joshua Kimmich,Musiala,1,8570
1420447668Goal1395447undefinedtrue,68,Goal,68,,14204476,"{'id': 1395447, 'name': 'Nathaniel Brown', 'profileUrl': '/players/1395447/nathaniel-brown'}",4,1,/players/1395447/nathaniel-brown,False,True,,,,,,False,Nathaniel Brown,Nathaniel,Brown,Nathaniel Brown,1395447,"[5, 1]",,"{'id': 2944656643, 'eventType': 'Goal', 'teamId': 8570, 'playerId': 1395447, 'playerName': 'Nathaniel Brown', 'x': 93.8, 'y': 37.756, 'min': 68, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.48375, 'goalCrossedZ': 0.28252631440000003, 'expectedGoals': 0.18207858502864838, 'expectedGoalsOnTarget': 0.2417050004005432, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.665674603174603, 'y': 0.07474241121693122, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 150242, 'firstName': 'Nathaniel', 'lastName': 'Brown', 'fullName': 'Nathaniel Brown', 'teamColor': '#464646'}",assist by Deniz Undav,/players/661519/deniz-undav,661519.0,assist_by,Deniz Undav,Brown,1,8570
1420449878Goal661519undefinedtrue,78,Goal,78,,14204498,"{'id': 661519, 'name': 'Deniz Undav', 'profileUrl': '/players/661519/deniz-undav'}",5,1,/players/661519/deniz-undav,False,True,,,,,,False,Deniz Undav,Deniz,Undav,Deniz Undav,661519,"[6, 1]",,"{'id': 2944657257, 'eventType': 'Goal', 'teamId': 8570, 'playerId': 661519, 'playerName': 'Deniz Undav', 'x': 98.7280701752, 'y': 36.2875, 'min': 78, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.135000000000005, 'goalCrossedZ': 0.9374736796, 'expectedGoals': 0.5023642182350159, 'expectedGoalsOnTarget': 0.9882595539093018, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.4351851851851839, 'y': 0.24800890994708993, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 150242, 'firstName': 'Deniz', 'lastName': 'Undav', 'fullName': 'Deniz Undav', 'teamColor': '#464646'}",assist by Joshua Kimmich,/players/460632/joshua-kimmich,460632.0,assist_by,Joshua Kimmich,Undav,1,8570
1420498950Goal209405undefinedtrue,50,Goal,50,,14204989,"{'id': 209405, 'name': 'Virgil van Dijk', 'profileUrl': '/players/209405/virgil-van-dijk'}",0,0,/players/209405/virgil-van-dijk,False,True,,Header,header,,,False,Virgil van Dijk,Virgil,van Dijk,Virgil van Dijk,209405,"[1, 0]",,"{'id': 2944688999, 'eventType': 'Goal', 'teamId': 6708, 'playerId': 209405, 'playerName': 'Virgil van Dijk', 'x': 96.605263157, 'y': 40.217380953, 'min': 51, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.4075, 'goalCrossedZ': 0.6934736808, 'expectedGoals': 0.05977054685354233, 'expectedGoalsOnTarget': 0.35435348749160767, 'shotType': 'Header', 'situation': 'SetPiece', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.6858465608465611, 'y': 0.18345864571428572, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1053679, 'firstName': 'Virgil', 'lastName': 'van Dijk', 'fullName': 'Virgil van Dijk', 'teamColor': '#FB6132'}",assist by Ryan Gravenberch,/players/956683/ryan-gravenberch,956683,assist_by,Ryan Gravenberch,van Dijk,1,6708
1420500864Goal941213undefinedtrue,64,Goal,64,,14205008,"{'id': 941213, 'name': 'Crysencio Summerville', 'profileUrl': '/players/941213/crysencio-summerville'}",1,1,/players/941213/crysencio-summerville,False,True,,,,,,False,Crysencio Summerville,Crysencio,Summerville,Crysencio Summerville,941213,"[2, 1]",,"{'id': 2944690987, 'eventType': 'Goal', 'teamId': 6708, 'playerId': 941213, 'playerName': 'Crysencio Summerville', 'x': 90.5, 'y': 20.0756687927, 'min': 64, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.355000000000004, 'goalCrossedZ': 0.3659999982, 'expectedGoals': 0.0190520491451025, 'expectedGoalsOnTarget': 0.505609929561615, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.11243386243386144, 'y': 0.09682539634920634, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1053679, 'firstName': 'Crysencio', 'lastName': 'Summerville', 'fullName': 'Crysencio Summerville', 'teamColor': '#FB6132'}",assist by Ryan Gravenberch,/players/956683/ryan-gravenberch,956683,assist_by,Ryan Gravenberch,Summerville,1,6708
1420527890Goal1070052undefinedtrue,90,Goal,90,,14205278,"{'id': 1070052, 'name': 'Amad Diallo', 'profileUrl': '/players/1070052/amad-diallo'}",0,0,/players/1070052/amad-diallo,False,True,,,,,,False,Amad Diallo,Amad,Diallo,Amad Diallo,Amad,1070052,"[1, 0]",,"{'id': 2944721263, 'eventType': 'Goal', 'teamId': 6709, 'playerId': 1070052, 'playerName': 'Amad Diallo', 'x': 90.5, 'y': 31.7125, 'min': 90, 'minAdded': 0, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 37.355000000000004, 'goalCrossedZ': 0.3659999982, 'expectedGoals': 0.16347406804561615, 'expectedGoalsOnTarget': 0.8651841878890991, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.11243386243386144, 'y': 0.09682539634920634, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 146801, 'firstName': 'Amad', 'lastName': 'Diallo', 'fullName': 'Amad Diallo', 'shortName': 'Amad', 'teamColor': '#FD8B06'}",assist by Wilfried Singo,/players/1027472/wilfried-singo,1027472,assist_by,Wilfried Singo,Amad,1,6709
